State,County,Index,Density,Population,Female Share,Caucasian Share,Less Than High School,Below Poverty Percent,UnEmployement,Pop Per SqMile,Homocides,Firearms Homocides,Strictness
New Mexico,Grant County|New Mexico,4,0.576472,29310,50.4,6.4000000000000057,16.299999999999997,20.2,7.2000000000000002,7.4,1,1,Loose
New Mexico,Guadalupe County|New Mexico,4,0.559206,4560,42.8,7.7999999999999972,20.599999999999994,17.5,10.1,1.5,0,0,Loose
New Mexico,Harding County|New Mexico,4,0,688,47.8,3.7999999999999972,10.200000000000003,16.7,4.7000000000000002,0.3,0,0,Loose
New Mexico,Hidalgo County|New Mexico,4,0,4626,49.2,4.2999999999999972,22,24.3,6.4000000000000004,1.4,0,0,Loose
New Mexico,Lea County|New Mexico,4,0.789686,68347,48.5,8.4000000000000057,28.700000000000003,15,4.5,14.7,10,5,Loose
New Mexico,Lincoln County|New Mexico,4,0.468166,20023,50.6,6.5999999999999943,14,14.7,5.5999999999999996,4.2,1,1,Loose
New Mexico,Los Alamos County|New Mexico,4,0.887577,17831,49.6,10.700000000000003,3,4.4,3.6000000000000001,164.4,0,0,Loose
New Mexico,Luna County|New Mexico,4,0.593863,24778,49.8,6.2999999999999972,31.5,29.7,17.800000000000001,8.5,1,1,Loose
New Mexico,McKinley County|New Mexico,4,0.426216,73332,51.8,81.099999999999994,27,35,8.9000000000000004,13.1,3,1,Loose
New Mexico,Mora County|New Mexico,4,0,4673,48.5,6.0999999999999943,15.900000000000006,19.7,13.5,2.5,0,0,Loose
New Mexico,Otero County|New Mexico,4,0.704061,65900,49.1,16.099999999999994,16.299999999999997,21.8,6.2999999999999998,9.6,3,3,Loose
New Mexico,Quay County|New Mexico,4,0.584338,8697,51.4,7.4000000000000057,18.5,21.4,6.9000000000000004,3.1,0,0,Loose
New Mexico,Rio Arriba County|New Mexico,4,0.50236,40088,50.7,21.700000000000003,20.799999999999997,21.2,8.3000000000000007,6.9,2,1,Loose
New Mexico,Roosevelt County|New Mexico,4,0.635393,19983,49.7,8,19.599999999999994,25.4,5.0999999999999996,8.1,1,1,Loose
New Mexico,Sandoval County|New Mexico,4,0.829418,136479,51,20.700000000000003,9.2000000000000028,14.2,8.3000000000000007,35.5,1,0,Loose
New Mexico,San Juan County|New Mexico,4,0.66336,126448,50.4,43,18.400000000000006,22.4,7,23.6,4,2,Loose
New Mexico,San Miguel County|New Mexico,4,0.531045,28623,50.6,7.7999999999999972,16.099999999999994,29.4,7.4000000000000004,6.2,1,0,Loose
New Mexico,Santa Fe County|New Mexico,4,0.748394,147306,51.2,8.7999999999999972,13,17,5.7000000000000002,75.5,8,3,Loose
New Mexico,Sierra County|New Mexico,4,0.660494,11571,49.9,6.5999999999999943,16,22.6,6.4000000000000004,2.9,0,0,Loose
New Mexico,Socorro County|New Mexico,4,0.503246,17531,48.9,17.799999999999997,21.299999999999997,25.1,5,2.7,0,0,Loose
New Mexico,Taos County|New Mexico,4,0.415521,33030,50.8,11.799999999999997,12.5,25.3,9.4000000000000004,15,1,1,Loose
New Mexico,Torrance County|New Mexico,4,0.012147,15713,47.9,9.4000000000000057,19.299999999999997,28.6,8.5999999999999996,4.9,1,0,Loose
New Mexico,Union County|New Mexico,4,0,4381,42.3,7.2999999999999972,22.700000000000003,11.9,4.7999999999999998,1.2,0,0,Loose
New Mexico,Valencia County|New Mexico,4,0.832687,76270,49.7,10.200000000000003,19.299999999999997,23.6,8.4000000000000004,71.8,0,0,Loose
New York,Albany County|New York,62,0.903039,307418,51.7,21.799999999999997,7.9000000000000057,13,7.2999999999999998,581.9,2,1,Moderate
New York,Allegany County|New York,62,0.212602,48060,49.5,3.7999999999999972,11.700000000000003,16.5,8.4000000000000004,47.6,0,0,Moderate
New York,Bronx County|New York,62,0.999972,1427317,52.8,54.200000000000003,30.099999999999994,29.8,12.800000000000001,"32,903.6",0,0,Moderate
New York,Broome County|New York,62,0.739432,198203,51,12.099999999999994,10.400000000000006,17.4,8.8000000000000007,284.2,6,3,Moderate
New York,Cattaraugus County|New York,62,0.382472,78996,50.5,7.4000000000000057,12.5,17.9,8.9000000000000004,61.4,1,1,Moderate
New York,Cayuga County|New York,62,0.442181,79335,48.9,7.2999999999999972,13.700000000000003,12.7,8,115.7,0,0,Moderate
New York,Chautauqua County|New York,62,0.561373,133115,50.5,5.9000000000000057,12.599999999999994,19.1,8.4000000000000004,127.2,2,1,Moderate
New York,Chemung County|New York,62,0.758212,88485,50.2,11.200000000000003,11.200000000000003,15.7,8.5999999999999996,218.1,4,0,Moderate
New York,Chenango County|New York,62,0.165878,49518,50.1,3.0999999999999943,13.299999999999997,15.5,8.3000000000000007,56.5,0,0,Moderate
New York,Clinton County|New York,62,0.35844,81773,48.8,7.2999999999999972,15.400000000000006,14.5,9.8000000000000007,79.1,2,2,Moderate
New York,Columbia County|New York,62,0.267022,62289,49.8,9.2999999999999972,12.799999999999997,9.8,7.4000000000000004,99.4,1,1,Moderate
New York,Cortland County|New York,62,0.55726,49149,51.1,5,9.9000000000000057,14.7,8.6999999999999993,98.9,0,0,Moderate
New York,Delaware County|New York,62,0.216361,46885,49.7,4.5,13.299999999999997,14.2,8.8000000000000007,33.3,1,1,Moderate
New York,Dutchess County|New York,62,0.746007,297063,50.3,17.5,10.400000000000006,9,7.7999999999999998,373.9,13,4,Moderate
New York,Erie County|New York,62,0.905962,921883,51.6,19.299999999999997,10.200000000000003,14.6,8.3000000000000007,881.4,59,42,Moderate
New York,Essex County|New York,62,0.251435,38857,48.1,5.4000000000000057,12.5,11.9,9.9000000000000004,21.9,0,0,Moderate
New York,Franklin County|New York,62,0.373244,51335,44.8,16.099999999999994,16.400000000000006,19.2,9.5999999999999996,31.7,0,0,Moderate
New York,Fulton County|New York,62,0.496263,54528,50.5,4.2999999999999972,14.599999999999994,16.1,10.5,112.1,1,0,Moderate
New York,Genesee County|New York,62,0.401139,59422,50.3,6.7999999999999972,9.7000000000000028,12.6,7.7999999999999998,121.9,0,0,Moderate
New York,Greene County|New York,62,0.268585,48359,47.8,9.2000000000000028,13.599999999999994,15.1,9.3000000000000007,76.1,0,0,Moderate
New York,Hamilton County|New York,62,0,4759,49.7,3,10.099999999999994,9.4,8.9000000000000004,2.8,0,0,Moderate
New York,Herkimer County|New York,62,0.481905,64246,50.8,3.2999999999999972,11.299999999999997,15,8.8000000000000007,45.7,0,0,Moderate
New York,Jefferson County|New York,62,0.519509,119536,47.8,11.799999999999997,11.900000000000006,15.4,10.1,91.6,5,1,Moderate
New York,Kings County|New York,62,0.999985,2602373,52.6,50.5,21.5,23.2,10,"35,369.1",0,0,Moderate
New York,Lewis County|New York,62,0.131502,27186,49.4,2.7000000000000028,12.400000000000006,13.5,10.199999999999999,21.3,0,0,Moderate
New York,Livingston County|New York,62,0.453474,64731,49.8,6,10.799999999999997,13.4,8.3000000000000007,103.5,2,0,Moderate
New York,Madison County|New York,62,0.410542,72521,50.9,4.9000000000000057,9.7000000000000028,11.3,8.5999999999999996,112.2,1,1,Moderate
New York,Monroe County|New York,62,0.9355,750071,51.7,22.299999999999997,10.400000000000006,15,7.9000000000000004,"1,132.6",45,32,Moderate
New York,Montgomery County|New York,62,0.590613,49830,50.9,5.9000000000000057,16.700000000000003,18.7,10.300000000000001,124.6,1,0,Moderate
New York,New York County|New York,62,1,1632005,52.8,35,14,17.7,7.7999999999999998,"69,467.5",515,312,Moderate
New York,Niagara County|New York,62,0.775594,214270,51.3,11.400000000000006,10.099999999999994,13.7,8.9000000000000004,414.4,5,3,Moderate
New York,Oneida County|New York,62,0.670161,233801,50.1,12.5,13.400000000000006,15.9,8.5,193.7,7,5,Moderate
New York,Onondaga County|New York,62,0.874125,468843,51.7,18.599999999999994,10.099999999999994,14.8,8,600,17,13,Moderate
New York,Ontario County|New York,62,0.525317,109351,51,5.7999999999999972,8.2000000000000028,9.5,7.4000000000000004,167.6,1,0,Moderate
New York,Orange County|New York,62,0.776593,374926,50,17.799999999999997,12.299999999999997,12.4,8.1999999999999993,459.3,16,8,Moderate
New York,Orleans County|New York,62,0.391204,42384,50.5,9.5999999999999943,14.5,13.4,10.300000000000001,109.6,0,0,Moderate
New York,Oswego County|New York,62,0.382453,121497,50.1,3.5,13.599999999999994,17.4,10.5,128.3,2,2,Moderate
New York,Otsego County|New York,62,0.294335,61644,51.4,5.4000000000000057,10.400000000000006,15.5,7.9000000000000004,62.2,0,0,Moderate
New York,Putnam County|New York,62,0.794504,99643,50.2,7.2999999999999972,7.7999999999999972,5.8,6.7999999999999998,432.9,2,0,Moderate
New York,Queens County|New York,62,1,2303993,51.4,50.299999999999997,19.900000000000006,15,8.4000000000000004,"20,553.6",0,0,Moderate
New York,Rensselaer County|New York,62,0.69488,159653,50.5,12.099999999999994,9.7000000000000028,13.2,7.7999999999999998,244.4,3,2,Moderate
New York,Richmond County|New York,62,1,472691,51.6,22.400000000000006,12,11.9,8.6999999999999993,"8,030.3",0,0,Moderate
New York,Rockland County|New York,62,0.992826,320983,50.9,22,12.5,13.6,6.9000000000000004,"1,795.9",2,0,Moderate
New York,St. Lawrence County|New York,62,0.380083,112019,49.1,6,12.900000000000006,19.6,10.4,41.8,2,1,Moderate
New York,Saratoga County|New York,62,0.700383,224119,50.6,5.9000000000000057,6.5999999999999943,6.5,6.9000000000000004,271.1,0,0,Moderate
New York,Schenectady County|New York,62,0.918437,155440,51.4,19.599999999999994,9.5999999999999943,12.7,7.9000000000000004,756.6,6,4,Moderate
New York,Schoharie County|New York,62,0.171547,31849,50.3,3.7000000000000028,12.5,11.5,9.5999999999999996,52.7,0,0,Moderate
New York,Schuyler County|New York,62,0.188464,18484,49.6,3.2999999999999972,10.900000000000006,11.5,8.4000000000000004,55.9,0,0,Moderate
New York,Seneca County|New York,62,0.413435,35273,47.7,7.9000000000000057,15.200000000000003,12.3,7.7999999999999998,108.9,0,0,Moderate
New York,Steuben County|New York,62,0.396293,98951,50.4,4.7999999999999972,11.799999999999997,15.5,9.8000000000000007,71.2,1,0,Moderate
New York,Suffolk County|New York,62,0.973989,1502953,50.8,14.400000000000006,10.099999999999994,6.4,7.5999999999999996,"1,637.4",50,29,Moderate
New York,Sullivan County|New York,62,0.258347,76999,48.7,14.700000000000003,15.5,18.2,9.5999999999999996,80.1,3,2,Moderate
New York,Tioga County|New York,62,0.343413,50159,50.4,3,9.0999999999999943,9.3,8.4000000000000004,98.6,0,0,Moderate
New York,Tompkins County|New York,62,0.566569,104368,50.7,17.799999999999997,6.9000000000000057,20.5,5.7999999999999998,214,2,2,Moderate
New York,Ulster County|New York,62,0.539599,180848,50.3,11.700000000000003,11.299999999999997,12.5,8.8000000000000007,162.3,2,1,Moderate
New York,Warren County|New York,62,0.660706,65175,51.1,3.7000000000000028,9.2000000000000028,10.9,8.5,75.8,0,0,Moderate
New York,Washington County|New York,62,0.321011,62723,48.4,5.2000000000000028,12.400000000000006,13.2,7.7000000000000002,76.1,0,0,Moderate
New York,Wayne County|New York,62,0.393028,92388,50.4,6.0999999999999943,11.299999999999997,11.3,8.5,155.3,0,0,Moderate
New York,Westchester County|New York,62,0.967265,969296,51.7,25.099999999999994,12.400000000000006,9.5,7.2000000000000002,"2,204.7",16,7,Moderate
New York,Wyoming County|New York,62,0.359174,41441,45.5,8,13.700000000000003,10.5,8.5999999999999996,71.1,0,0,Moderate
New York,Yates County|New York,62,0.287754,25169,51.3,2.5999999999999943,14.400000000000006,15.9,7.0999999999999996,75,0,0,Moderate
North Carolina,Alamance County|North Carolina,16,0.71442,154685,52.2,24.200000000000003,17,18.3,9.0999999999999996,356.5,8,6,Loose
North Carolina,Alexander County|North Carolina,16,0.272219,37050,49.3,8.5999999999999943,20.700000000000003,17.2,9.6999999999999993,143.1,0,0,Loose
North Carolina,Alleghany County|North Carolina,16,0,10899,50.4,4.2999999999999972,20.599999999999994,19.8,10.5,47.5,0,0,Loose
North Carolina,Anson County|North Carolina,16,0.214895,26000,48.2,51.799999999999997,23.700000000000003,24.2,11.699999999999999,50.7,0,0,Loose
North Carolina,Ashe County|North Carolina,16,0.151351,27148,50.9,2.7999999999999972,18.599999999999994,21.1,11.4,64,0,0,Loose
North Carolina,Avery County|North Carolina,16,0.112154,17748,45.5,6.2000000000000028,18.5,18,10.9,72,0,0,Loose
North Carolina,Beaufort County|North Carolina,16,0.343998,47429,51.9,28.200000000000003,18.299999999999997,21,10.6,57.7,5,1,Loose
North Carolina,Bertie County|North Carolina,16,0.167559,20433,50.1,64,27.400000000000006,23.4,12.1,30.4,0,0,Loose
North Carolina,Bladen County|North Carolina,16,0.087667,34838,51.9,39.299999999999997,25.299999999999997,25.8,12.1,40.2,1,1,Loose
North Carolina,Brunswick County|North Carolina,16,0.570394,115262,51.3,14.599999999999994,13.700000000000003,16.6,10.300000000000001,126.8,0,0,Loose
North Carolina,Buncombe County|North Carolina,16,0.759204,247846,51.9,10.299999999999997,11,17.1,7.2999999999999998,362.9,6,2,Loose
North Carolina,Burke County|North Carolina,16,0.573478,89628,50,13.5,23.299999999999997,20,10.4,179.3,4,4,Loose
North Carolina,Cabarrus County|North Carolina,16,0.807467,187661,51.2,21.700000000000003,13.599999999999994,13.2,8.5999999999999996,492.1,7,6,Loose
North Carolina,Caldwell County|North Carolina,16,0.655723,81969,50.6,7.7999999999999972,24.299999999999997,19.5,11,176.1,3,1,Loose
North Carolina,Camden County|North Carolina,16,0.004509,10193,50.2,18,13.700000000000003,6,7.7999999999999998,41.5,0,0,Loose
North Carolina,Carteret County|North Carolina,16,0.673968,68516,50.6,10.200000000000003,11.700000000000003,14.4,8.4000000000000004,131.3,1,1,Loose
North Carolina,Caswell County|North Carolina,16,0.008053,23248,49.3,35.799999999999997,26.799999999999997,22.6,9.8000000000000007,55.8,3,3,Loose
North Carolina,Catawba County|North Carolina,16,0.697048,154726,50.9,15,17.700000000000003,15.2,10.6,387.1,5,4,Loose
North Carolina,Chatham County|North Carolina,16,0.340776,66766,51.8,17.700000000000003,14.200000000000003,12.4,7.2000000000000002,93.1,2,1,Loose
North Carolina,Cherokee County|North Carolina,16,0,27106,51.3,6.2000000000000028,18.099999999999994,17.9,12.5,60.3,0,0,Loose
North Carolina,Chowan County|North Carolina,16,0.323802,14699,52.3,36.799999999999997,20.299999999999997,29,10.4,85.8,1,1,Loose
North Carolina,Clay County|North Carolina,16,0,10618,50.6,3.0999999999999943,13.099999999999994,24.3,9.3000000000000007,49.3,0,0,Loose
North Carolina,Cleveland County|North Carolina,16,0.442097,97077,51.9,23.5,18,19.3,10.1,211.3,1,1,Loose
North Carolina,Columbus County|North Carolina,16,0.194051,57194,50.5,36,20.799999999999997,25,12.1,62,5,1,Loose
North Carolina,Craven County|North Carolina,16,0.722912,104455,49.3,27.599999999999994,12.799999999999997,16.6,9.5,146,3,1,Loose
North Carolina,Cumberland County|North Carolina,16,0.866319,326466,51.1,46.399999999999999,10.799999999999997,17,9.6999999999999993,489.7,21,12,Loose
North Carolina,Currituck County|North Carolina,16,0.01686,24414,50.5,9.2999999999999972,15,9.8,7,89.9,1,1,Loose
North Carolina,Dare County|North Carolina,16,0.710407,34919,50.3,5.9000000000000057,8.5,8.8,11,88.5,1,0,Loose
North Carolina,Davidson County|North Carolina,16,0.526155,163854,51,12.900000000000006,19.599999999999994,16.3,9.9000000000000004,294.7,8,3,Loose
North Carolina,Davie County|North Carolina,16,0.297114,41549,51.2,9.5,14.599999999999994,13.4,8.5,156.2,1,1,Loose
North Carolina,Duplin County|North Carolina,16,0.135356,59593,50.7,29.599999999999994,28.599999999999994,26.3,9.5,71.7,1,1,Loose
North Carolina,Durham County|North Carolina,16,0.943723,288243,52,46.899999999999999,13.099999999999994,18.5,7.5,935.7,26,18,Loose
North Carolina,Edgecombe County|North Carolina,16,0.54693,55554,53.5,59.700000000000003,20.5,25.2,14.699999999999999,111.9,2,0,Loose
North Carolina,Forsyth County|North Carolina,16,0.926535,361521,52.4,32.200000000000003,13,18.6,8.6999999999999993,859.2,11,7,Loose
North Carolina,Franklin County|North Carolina,16,0.146819,62275,50.4,30.200000000000003,18.799999999999997,16.1,8.9000000000000004,123.3,3,2,Loose
North Carolina,Gaston County|North Carolina,16,0.803524,209492,51.6,19.5,19,17.9,10.4,578.8,7,4,Loose
North Carolina,Gates County|North Carolina,16,0,11675,51.1,36.100000000000001,16.700000000000003,19.6,8.1999999999999993,35.8,0,0,Loose
North Carolina,Graham County|North Carolina,16,0,8727,50.6,9.7000000000000028,21.400000000000006,21.1,16.300000000000001,30.3,0,0,Loose
North Carolina,Granville County|North Carolina,16,0.4525,58128,48.9,35.099999999999994,18.900000000000006,15.4,9.4000000000000004,112.7,2,1,Loose
North Carolina,Greene County|North Carolina,16,0,21214,45.7,40.5,24,23.3,9.3000000000000007,80.3,4,1,Loose
North Carolina,Guilford County|North Carolina,16,0.873056,506953,52.4,41.200000000000003,12.099999999999994,18.1,9.5,756.4,28,17,Loose
North Carolina,Halifax County|North Carolina,16,0.452945,53365,52.3,59.100000000000001,24.200000000000003,27.4,13.1,75.5,6,3,Loose
North Carolina,Harnett County|North Carolina,16,0.440791,125137,50.6,27.700000000000003,15.599999999999994,17.2,10.6,192.7,10,5,Loose
North Carolina,Haywood County|North Carolina,16,0.445593,59163,51.8,3.4000000000000057,13.900000000000006,16.6,8.5,106.6,3,2,Loose
North Carolina,Henderson County|North Carolina,16,0.667294,109531,51.6,6.9000000000000057,12.5,14.1,7.0999999999999996,286.1,1,0,Loose
North Carolina,Hertford County|North Carolina,16,0.313632,24440,50.9,63.600000000000001,22.5,26,10.699999999999999,69.9,1,1,Loose
North Carolina,Hoke County|North Carolina,16,0.568495,51153,50.7,49.600000000000001,16,22.9,8.8000000000000007,120.2,1,1,Loose
North Carolina,Hyde County|North Carolina,16,0,5730,45,32.200000000000003,21.200000000000003,25.6,10.6,9.5,0,0,Loose
North Carolina,Iredell County|North Carolina,16,0.620878,164676,50.7,16.799999999999997,14.099999999999994,13.8,9.5,277.8,2,2,Loose
North Carolina,Jackson County|North Carolina,16,0.269102,40960,50.8,14.5,15,21.8,8.9000000000000004,82.1,0,0,Loose
North Carolina,Johnston County|North Carolina,16,0.47963,178000,50.8,19.5,16.799999999999997,17.2,8.1999999999999993,213.4,8,4,Loose
North Carolina,Jones County|North Carolina,16,0,10220,51.6,34.5,16.200000000000003,16.7,10,21.6,0,0,Loose
North Carolina,Lee County|North Carolina,16,0.572357,59997,51,24.5,19.799999999999997,18.9,11.6,227,2,2,Loose
North Carolina,Lenoir County|North Carolina,16,0.549945,58911,52.2,43.5,21,23.7,9.6999999999999993,148.5,2,2,Loose
North Carolina,Lincoln County|North Carolina,16,0.454469,79451,50.2,8.2000000000000028,16.400000000000006,15.6,9.6999999999999993,262.7,4,2,Loose
North Carolina,McDowell County|North Carolina,16,0.296982,44959,50,7.0999999999999943,19.200000000000003,21.9,10.9,102.1,2,2,Loose
North Carolina,Macon County|North Carolina,16,0.1999,33779,51.5,4.2999999999999972,14.299999999999997,21.3,10.300000000000001,65.8,0,0,Loose
North Carolina,Madison County|North Carolina,16,0.093816,21121,50.5,3.9000000000000057,19.200000000000003,17.3,9,46.2,0,0,Loose
North Carolina,Martin County|North Carolina,16,0.218772,23704,53.1,45.200000000000003,18.5,23.2,11,53.1,1,1,Loose
North Carolina,Mecklenburg County|North Carolina,16,0.989346,992514,51.8,40.299999999999997,11.200000000000003,15.4,9.0999999999999996,"1,755.5",60,42,Loose
North Carolina,Mitchell County|North Carolina,16,0.173567,15318,50.9,3.0999999999999943,18.700000000000003,18.3,11.6,70.4,0,0,Loose
North Carolina,Montgomery County|North Carolina,16,0.231635,27509,51.4,22.799999999999997,28.200000000000003,25.6,11,56.5,0,0,Loose
North Carolina,Moore County|North Carolina,16,0.493422,91576,52,17.299999999999997,10.299999999999997,15.6,8.5,126.5,4,4,Loose
North Carolina,Nash County|North Carolina,16,0.524374,94560,51.7,42.700000000000003,16.900000000000006,17,12.1,177.3,12,10,Loose
North Carolina,New Hanover County|North Carolina,16,0.97785,213190,51.8,18.700000000000003,9.4000000000000057,16.9,8.8000000000000007,"1,058.1",10,4,Loose
North Carolina,Northampton County|North Carolina,16,0.10634,20803,51.8,60.399999999999999,27.099999999999994,26.3,11.199999999999999,41.2,0,0,Loose
North Carolina,Onslow County|North Carolina,16,0.736511,185669,45.5,23.299999999999997,9.7999999999999972,15.2,8.4000000000000004,233.1,7,4,Loose
North Carolina,Orange County|North Carolina,16,0.714681,139365,52.4,23,9,17.8,6.0999999999999996,336.2,2,1,Loose
North Carolina,Pamlico County|North Carolina,16,0,12914,48.8,23,14.299999999999997,13.8,9.4000000000000004,39.1,0,0,Loose
North Carolina,Pasquotank County|North Carolina,16,0.586803,39761,51,41.899999999999999,16.299999999999997,18.4,10.699999999999999,179.2,5,4,Loose
North Carolina,Pender County|North Carolina,16,0.312446,55111,50.1,20.700000000000003,13.299999999999997,19.3,10.4,60,0,0,Loose
North Carolina,Perquimans County|North Carolina,16,0,13603,51.9,26.900000000000006,16.299999999999997,20.2,9.8000000000000007,54.4,0,0,Loose
North Carolina,Person County|North Carolina,16,0.24478,39248,51.3,29.900000000000006,17,18,9.8000000000000007,100.6,5,4,Loose
North Carolina,Pitt County|North Carolina,16,0.745641,174351,52.8,38.899999999999999,14.200000000000003,24.3,9,257.9,5,2,Loose
North Carolina,Polk County|North Carolina,16,0.077279,20419,52.2,7,13,16.7,7.5,86.3,0,0,Loose
North Carolina,Randolph County|North Carolina,16,0.437574,142456,50.7,10,22,17.8,9.4000000000000004,181.1,1,1,Loose
North Carolina,Richmond County|North Carolina,16,0.544694,46224,50.9,37.299999999999997,19.900000000000006,25.9,12.199999999999999,98.4,4,2,Loose
North Carolina,Robeson County|North Carolina,16,0.373867,134956,51.5,67.599999999999994,28.5,31.7,12.5,141.3,14,12,Loose
North Carolina,Rockingham County|North Carolina,16,0.380552,91905,51.8,21.799999999999997,21,17.9,11.199999999999999,165.6,3,2,Loose
North Carolina,Rowan County|North Carolina,16,0.611777,138313,50.7,19.700000000000003,19,18.8,9.6999999999999993,270.7,11,7,Loose
North Carolina,Rutherford County|North Carolina,16,0.389589,66879,51.7,12.700000000000003,18.400000000000006,21.5,12.9,120.2,1,0,Loose
North Carolina,Sampson County|North Carolina,16,0.150368,64098,50.9,32.599999999999994,25,22.8,8.3000000000000007,67.1,3,3,Loose
North Carolina,Scotland County|North Carolina,16,0.516083,36006,50.8,53.5,22.400000000000006,32.3,16.300000000000001,113.4,4,3,Loose
North Carolina,Stanly County|North Carolina,16,0.322869,60630,50,15.099999999999994,19.400000000000006,16.1,9.3000000000000007,153.3,1,1,Loose
North Carolina,Stokes County|North Carolina,16,0.243033,46587,51.1,6,18.900000000000006,15.8,8.8000000000000007,105.6,2,0,Loose
North Carolina,Surry County|North Carolina,16,0.311946,73062,51.1,6.5,24.700000000000003,19.9,9.8000000000000007,138.4,2,2,Loose
North Carolina,Swain County|North Carolina,16,0,14014,51.7,34.099999999999994,17.900000000000006,27.2,13.4,26.5,0,0,Loose
North Carolina,Transylvania County|North Carolina,16,0.403626,32925,51.8,6.7000000000000028,11.599999999999994,14.3,9.3000000000000007,87.4,2,0,Loose
North Carolina,Tyrrell County|North Carolina,16,0,4105,46.6,41.100000000000001,28.5,20.8,9.3000000000000007,11.3,0,0,Loose
North Carolina,Union County|North Carolina,16,0.727108,212696,50.6,16.5,12.200000000000003,9.4,8,318.7,6,1,Loose
North Carolina,Vance County|North Carolina,16,0.459205,44730,53.3,53.299999999999997,24.400000000000006,28,12.800000000000001,179.2,4,3,Loose
North Carolina,Wake County|North Carolina,16,0.938986,975024,51.3,30.700000000000003,8.4000000000000057,11,7.2999999999999998,"1,078.8",27,20,Loose
North Carolina,Warren County|North Carolina,16,0,20467,49.1,59.200000000000003,23.5,26.2,12,48.9,0,0,Loose
North Carolina,Washington County|North Carolina,16,0.322422,12765,52.7,51.899999999999999,21,23.7,12,38,0,0,Loose
North Carolina,Watauga County|North Carolina,16,0.445643,52317,50,4.7000000000000028,11,31.3,8.0999999999999996,163.4,1,1,Loose
North Carolina,Wayne County|North Carolina,16,0.53596,124596,50.8,36.399999999999999,18.299999999999997,22.1,8.5999999999999996,221.7,7,5,Loose
North Carolina,Wilkes County|North Carolina,16,0.272094,69012,50.7,6.5,25.799999999999997,22.7,10.6,91.9,4,2,Loose
North Carolina,Wilson County|North Carolina,16,0.613388,81598,52.4,42.700000000000003,21.5,23.2,12.199999999999999,220.6,4,3,Loose
North Carolina,Yadkin County|North Carolina,16,0.153231,38009,50.5,5.5,21.200000000000003,18.5,8.6999999999999993,114.7,2,1,Loose
North Carolina,Yancey County|North Carolina,16,0,17564,50.8,3.4000000000000057,16.799999999999997,20.1,10.699999999999999,57,2,1,Loose
North Dakota,Adams County|North Dakota,2,0,2366,51.7,3.5999999999999943,7,9.9,2.7000000000000002,2.4,0,0,Loose
North Dakota,Barnes County|North Dakota,2,0.604464,11162,49.8,4.9000000000000057,10.099999999999994,9.3,3.2999999999999998,7.4,0,0,Loose
North Dakota,Benson County|North Dakota,2,0,6874,48.7,56.600000000000001,17,35.8,6.5999999999999996,4.8,0,0,Loose
North Dakota,Billings County|North Dakota,2,0,891,46.3,2.5,11.099999999999994,8.4,1.8999999999999999,0.7,0,0,Loose
North Dakota,Bottineau County|North Dakota,2,0,6733,47.6,5.7000000000000028,11.900000000000006,11,3,3.9,0,0,Loose
North Dakota,Bowman County|North Dakota,2,0,3212,48.7,3.5,10.900000000000006,8.2,1.8,2.7,0,0,Loose
North Dakota,Burke County|North Dakota,2,0,2291,46.8,3.5999999999999943,12.599999999999994,12.4,1.8,1.8,0,0,Loose
North Dakota,Burleigh County|North Dakota,2,0.81452,88709,50.5,7.4000000000000057,6.5999999999999943,8.2,2.7000000000000002,49.8,1,0,Loose
North Dakota,Cass County|North Dakota,2,0.895652,163207,49.3,8.7999999999999972,5.4000000000000057,13,3.2000000000000002,84.9,0,0,Loose
North Dakota,Cavalier County|North Dakota,2,0,3875,49.2,3,12.200000000000003,4.9,3.2999999999999998,2.7,0,0,Loose
North Dakota,Dickey County|North Dakota,2,0,5231,50.4,3.5999999999999943,13.200000000000003,9.7,2.7999999999999998,4.7,0,0,Loose
North Dakota,Divide County|North Dakota,2,0,2315,47.9,3.0999999999999943,9.4000000000000057,8.4,2.1000000000000001,1.6,0,0,Loose
North Dakota,Dunn County|North Dakota,2,0,4162,47.1,12.900000000000006,9.9000000000000057,10.1,1.5,1.8,0,0,Loose
North Dakota,Eddy County|North Dakota,2,0,2406,50.4,5.7000000000000028,11.900000000000006,13.8,5.0999999999999996,3.8,0,0,Loose
North Dakota,Emmons County|North Dakota,2,0,3481,49.2,1.9000000000000057,18.400000000000006,14.9,5.7999999999999998,2.4,0,0,Loose
North Dakota,Foster County|North Dakota,2,0,3372,50.4,2.2999999999999972,13.599999999999994,11.1,3.1000000000000001,5.3,0,0,Loose
North Dakota,Golden Valley County|North Dakota,2,0,1815,49.5,2.5999999999999943,8.7999999999999972,12.4,2.7000000000000002,1.7,0,0,Loose
North Dakota,Grand Forks County|North Dakota,2,0.832309,69311,48.4,10.400000000000006,7.5,16,3.6000000000000001,46.5,1,0,Loose
North Dakota,Grant County|North Dakota,2,0,2371,48.6,3.5999999999999943,13.5,14.2,3.5,1.4,0,0,Loose
North Dakota,Griggs County|North Dakota,2,0,2292,49,1.4000000000000057,16.599999999999994,7,2.6000000000000001,3.4,1,1,Loose
North Dakota,Hettinger County|North Dakota,2,0,2668,52.1,5.7000000000000028,12.799999999999997,10.7,3.2000000000000002,2.2,0,0,Loose
North Dakota,Kidder County|North Dakota,2,0,2429,49.1,2.7999999999999972,16,10.4,6.0999999999999996,1.8,0,0,Loose
